Дата;Информация
2014-09-06;36,9219
2014-09-05;36,8038
2014-09-04;37,3183
2014-09-03;37,3480
2014-09-02;37,2945
2014-09-01;36,9316
2014-08-31;36,9316
2014-08-30;36,9316
2014-08-29;36,3053
2014-08-28;36,1397
2014-08-27;36,1358
2014-08-26;36,1201
2014-08-25;36,0027
2014-08-24;36,0027
2014-08-23;36,0027
2014-08-22;36,3317
2014-08-21;36,2240
2014-08-20;36,1094
2014-08-19;36,0294
2014-08-18;36,0014
2014-08-17;36,0014
2014-08-16;36,0014
2014-08-15;36,0395
2014-08-14;36,2222
2014-08-13;36,0890
2014-08-12;36,0475
2014-08-11;36,4461
2014-08-10;36,4461
2014-08-09;36,4461
2014-08-08;36,2496
2014-08-07;36,1102
2014-08-06;35,7987
2014-08-05;35,6605
2014-08-04;35,7272
2014-08-03;35,7272
2014-08-02;35,7272
2014-08-01;35,4438
2014-07-31;35,7271
2014-07-30;35,6339
2014-07-29;35,3457
2014-07-28;35,0535
2014-07-27;35,0535
2014-07-26;35,0535
2014-07-25;35,0786
2014-07-24;34,8101
2014-07-23;35,0387
2014-07-22;35,0900
2014-07-21;35,1627
2014-07-20;35,1627
2014-07-19;35,1627
2014-07-18;34,7998
2014-07-17;34,3853
2014-07-16;34,3723
2014-07-15;34,3135
2014-07-14;34,0582
2014-07-13;34,0582
2014-07-12;34,0582
2014-07-11;33,8353
2014-07-10;34,0758
2014-07-09;34,4258
2014-07-08;34,5691
2014-07-07;34,3236
2014-07-06;34,3236
2014-07-05;34,3236
2014-07-04;34,1949
2014-07-03;34,2496
2014-07-02;34,2275
2014-07-01;33,8434
2014-06-30;33,6306
2014-06-29;33,6306
2014-06-28;33,6306
2014-06-27;33,7508
2014-06-26;33,9070
2014-06-25;33,9812
2014-06-24;34,2797
2014-06-23;34,4190
2014-06-22;34,4190
2014-06-21;34,4190
2014-06-20;34,3025
2014-06-19;34,8232
2014-06-18;34,8095
2014-06-17;34,5654
2014-06-16;34,3227
2014-06-15;34,3227
2014-06-14;34,3227
2014-06-13;34,3227
2014-06-12;34,3227
2014-06-11;34,3681
2014-06-10;34,3303
2014-06-09;34,6573
2014-06-08;34,6573
2014-06-07;34,6573
2014-06-06;34,9043
2014-06-05;35,1398
2014-06-04;35,0115
2014-06-03;34,8887
2014-06-02;34,7352
2014-06-01;34,7352
2014-05-31;34,7352
2014-05-30;34,6481
2014-05-29;34,4895
2014-05-28;34,2571
2014-05-27;34,0771
2014-05-26;34,3139
2014-05-25;34,3139
2014-05-24;34,3139
2014-05-23;34,2802
2014-05-22;34,5078
2014-05-21;34,6007
2014-05-20;34,7394
2014-05-19;34,7794
2014-05-18;34,7794
2014-05-17;34,7794
2014-05-16;34,7005
2014-05-15;34,7090
2014-05-14;34,8789
2014-05-13;35,2091
2014-05-12;35,0343
2014-05-11;35,0343
2014-05-10;35,0343
2014-05-09;35,0343
2014-05-08;35,4971
2014-05-07;35,6550
2014-05-06;35,8381
2014-05-05;35,7227
2014-05-04;35,7227
2014-05-03;35,7227
2014-05-02;35,7227
2014-05-01;35,7227
2014-04-30;35,6983
2014-04-29;36,0245
2014-04-28;35,9289
2014-04-27;35,9289
2014-04-26;35,9289
2014-04-25;35,6830
2014-04-24;35,6625
2014-04-23;35,6785
2014-04-22;35,6688
2014-04-21;35,5389
2014-04-20;35,5389
2014-04-19;35,5389
2014-04-18;35,9287
2014-04-17;36,0813
2014-04-16;35,9635
2014-04-15;35,9890
2014-04-14;35,6239
2014-04-13;35,6239
2014-04-12;35,6239
2014-04-11;35,5581
2014-04-10;35,7493
2014-04-09;35,5475
2014-04-08;35,4679
2014-04-07;35,5010
2014-04-06;35,5010
2014-04-05;35,5010
2014-04-04;35,5154
2014-04-03;35,2517
2014-04-02;35,0240
2014-04-01;35,6053
2014-03-31;35,6871
2014-03-30;35,6871
2014-03-29;35,6871
2014-03-28;35,5810
2014-03-27;35,4494
2014-03-26;35,9316
2014-03-25;36,1663
2014-03-24;36,4022
2014-03-23;36,4022
2014-03-22;36,4022
2014-03-21;36,1081
2014-03-20;36,2070
2014-03-19;36,4487
2014-03-18;36,6505
2014-03-17;36,6391
2014-03-16;36,6391
2014-03-15;36,6391
2014-03-14;36,4566
2014-03-13;36,4865
2014-03-12;36,4015
2014-03-11;36,2618
2014-03-10;36,2618
2014-03-09;36,2618
2014-03-08;36,2618
2014-03-07;36,1251
2014-03-06;36,0849
2014-03-05;36,3208
2014-03-04;36,3784
2014-03-03;36,1847
2014-03-02;36,1847
2014-03-01;36,1847
2014-02-28;36,0501
2014-02-27;35,7872
2014-02-26;35,5669
2014-02-25;35,5112
2014-02-24;35,6828
2014-02-23;35,6828
2014-02-22;35,6828
2014-02-21;35,7670
2014-02-20;35,5857
2014-02-19;35,2386
2014-02-18;35,0976
2014-02-17;35,2559
2014-02-16;35,2559
2014-02-15;35,2559
2014-02-14;34,8611
2014-02-13;34,7595
2014-02-12;34,7964
2014-02-11;34,7636
2014-02-10;34,6044
2014-02-09;34,6044
2014-02-08;34,6044
2014-02-07;34,7287
2014-02-06;34,9592
2014-02-05;35,4502
2014-02-04;35,2347
2014-02-03;35,1800
2014-02-02;35,1800
2014-02-01;35,1800
2014-01-31;35,2448
2014-01-30;34,5633
2014-01-29;34,6250
2014-01-28;34,7093
2014-01-27;34,2600
2014-01-26;34,2600
2014-01-25;34,2600
2014-01-24;34,0334
2014-01-23;33,8688
2014-01-22;33,8161
2014-01-21;33,6429
2014-01-20;33,4343
2014-01-19;33,4343
2014-01-18;33,4343
2014-01-17;33,4013
2014-01-16;33,3562
2014-01-15;33,2386
2014-01-14;33,1204
2014-01-13;33,2062
2014-01-12;33,2062
2014-01-11;33,2062
2014-01-10;33,1547
2014-01-09;32,6587
2014-01-08;32,6587
2014-01-07;32,6587
2014-01-06;32,6587
2014-01-05;32,6587
2014-01-04;32,6587
2014-01-03;32,6587
2014-01-02;32,6587
2014-01-01;32,6587
2013-12-31;32,7292
2013-12-30;32,6282
2013-12-29;32,6282
2013-12-28;32,6282
2013-12-27;32,6710
2013-12-26;32,6487
2013-12-25;32,6284
2013-12-24;32,9506
2013-12-23;32,9798
2013-12-22;32,9798
2013-12-21;32,9798
2013-12-20;32,9527
2013-12-19;32,9404
2013-12-18;32,8646
2013-12-17;32,8658
2013-12-16;32,8663
2013-12-15;32,8663
2013-12-14;32,8663
2013-12-13;32,7518
2013-12-12;32,7315
2013-12-11;32,7848
2013-12-10;32,7782
2013-12-09;32,9514
2013-12-08;32,9514
2013-12-07;32,9514
2013-12-06;33,1140
2013-12-05;33,2632
2013-12-04;33,2460
2013-12-03;33,1482
2013-12-02;33,1916
2013-12-01;33,1916
2013-11-30;33,1916
2013-11-29;33,1332
2013-11-28;33,0041
2013-11-27;32,9879
2013-11-26;32,7733
2013-11-25;32,9055
2013-11-24;32,9055
2013-11-23;32,9055
2013-11-22;33,0180
2013-11-21;32,7417
2013-11-20;32,6098
2013-11-19;32,5658
2013-11-18;32,6807
2013-11-17;32,6807
2013-11-16;32,6807
2013-11-15;32,6874
2013-11-14;32,8184
2013-11-13;32,8076
2013-11-12;32,6622
2013-11-11;32,5479
2013-11-10;32,5479
2013-11-09;32,5479
2013-11-08;32,3803
2013-11-07;32,4511
2013-11-06;32,3509
2013-11-05;32,1808
2013-11-04;32,1808
2013-11-03;32,1808
2013-11-02;32,1808
2013-11-01;32,0758
2013-10-31;32,0613
2013-10-30;31,9445
2013-10-29;31,8119
2013-10-28;31,6775
2013-10-27;31,6775
2013-10-26;31,6775
2013-10-25;31,6618
2013-10-24;31,7448
2013-10-23;31,9346
2013-10-22;31,9013
2013-10-21;31,8460
2013-10-20;31,8460
2013-10-19;31,8460
2013-10-18;32,0816
2013-10-17;32,2561
2013-10-16;32,2676
2013-10-15;32,2663
2013-10-14;32,2133
2013-10-13;32,2133
2013-10-12;32,2133
2013-10-11;32,3564
2013-10-10;32,3619
2013-10-09;32,2984
2013-10-08;32,2931
2013-10-07;32,1005
2013-10-06;32,1005
2013-10-05;32,1005
2013-10-04;32,1250
2013-10-03;32,2979
2013-10-02;32,2965
2013-10-01;32,4839
2013-09-30;32,3451
2013-09-29;32,3451
2013-09-28;32,3451
2013-09-27;32,1736
2013-09-26;31,9343
2013-09-25;31,8167
2013-09-24;31,9106
2013-09-23;31,7326
2013-09-22;31,7326
2013-09-21;31,7326
2013-09-20;31,5892
2013-09-19;32,2450
2013-09-18;32,3237
2013-09-17;32,2907
2013-09-16;32,7406
2013-09-15;32,7406
2013-09-14;32,7406
2013-09-13;32,6731
2013-09-12;32,9629
2013-09-11;33,0600
2013-09-10;33,3243
2013-09-09;33,4338
2013-09-08;33,4338
2013-09-07;33,4338
2013-09-06;33,3901
2013-09-05;33,4656
2013-09-04;33,3693
2013-09-03;33,2522
2013-09-02;33,2474
2013-09-01;33,2474
2013-08-31;33,2474
2013-08-30;33,1783
2013-08-29;33,1798
2013-08-28;33,1224
2013-08-27;32,9564
2013-08-26;33,0552
2013-08-25;33,0552
2013-08-24;33,0552
2013-08-23;33,1908
2013-08-22;32,9737
2013-08-21;33,0006
2013-08-20;32,9226
2013-08-19;32,9421
2013-08-18;32,9421
2013-08-17;32,9421
2013-08-16;33,0004
2013-08-15;33,1583
2013-08-14;33,0426
2013-08-13;32,8910
2013-08-12;32,8606
2013-08-11;32,8606
2013-08-10;32,8606
2013-08-09;32,9401
2013-08-08;32,9848
2013-08-07;32,9390
2013-08-06;32,8811
2013-08-05;33,0978
2013-08-04;33,0978
2013-08-03;33,0978
2013-08-02;32,9741
2013-08-01;33,0330
2013-07-31;32,8901
2013-07-30;32,8556
2013-07-29;32,6371
2013-07-28;32,6371
2013-07-27;32,6371
2013-07-26;32,5376
2013-07-25;32,3462
2013-07-24;32,3106
2013-07-23;32,3236
2013-07-22;32,4288
2013-07-21;32,4288
2013-07-20;32,4288
2013-07-19;32,3998
2013-07-18;32,4526
2013-07-17;32,5417
2013-07-16;32,6220
2013-07-15;32,6429
2013-07-14;32,6429
2013-07-13;32,6429
2013-07-12;32,5867
2013-07-11;32,9112
2013-07-10;33,0842
2013-07-09;33,3210
2013-07-08;33,2247
2013-07-07;33,2247
2013-07-06;33,2247
2013-07-05;33,1605
2013-07-04;33,2204
2013-07-03;32,9475
2013-07-02;32,8517
2013-07-01;32,7090
2013-06-30;32,7090
2013-06-29;32,7090
2013-06-28;32,8766
2013-06-27;32,8876
2013-06-26;32,7140
2013-06-25;32,9097
2013-06-24;32,7433
2013-06-23;32,7433
2013-06-22;32,7433
2013-06-21;32,7041
2013-06-20;32,1201
2013-06-19;31,8824
2013-06-18;31,6790
2013-06-17;31,8029
2013-06-16;31,8029
2013-06-15;31,8029
2013-06-14;32,3467
2013-06-13;32,3951
2013-06-12;32,3951
2013-06-11;32,3246
2013-06-10;32,2397
2013-06-09;32,2397
2013-06-08;32,2397
2013-06-07;32,1385
2013-06-06;31,9816
2013-06-05;31,8344
2013-06-04;32,0487
2013-06-03;31,7979
2013-06-02;31,7979
2013-06-01;31,7979
2013-05-31;31,5893
2013-05-30;31,5203
2013-05-29;31,3784
2013-05-28;31,3025
2013-05-27;31,3164
2013-05-26;31,3164
2013-05-25;31,3164
2013-05-24;31,4711
2013-05-23;31,2280
2013-05-22;31,1770
2013-05-21;31,3406
2013-05-20;31,3931
2013-05-19;31,3931
2013-05-18;31,3931
2013-05-17;31,4166
2013-05-16;31,4281
2013-05-15;31,2778
2013-05-14;31,3777
2013-05-13;31,0829
2013-05-12;31,0829
2013-05-11;31,0829
2013-05-10;31,0829
2013-05-09;31,0829
2013-05-08;31,0789
2013-05-07;31,0839
2013-05-06;31,0433
2013-05-05;31,0433
2013-05-04;31,0433
2013-05-03;31,0433
2013-05-02;31,0433
2013-05-01;31,0433
2013-04-30;31,2559
2013-04-29;31,2196
2013-04-28;31,2196
2013-04-27;31,2196
2013-04-26;31,3169
2013-04-25;31,5917
2013-04-24;31,6414
2013-04-23;31,5664
2013-04-22;31,4605
2013-04-21;31,4605
2013-04-20;31,4605
2013-04-19;31,7151
2013-04-18;31,2320
2013-04-17;31,4512
2013-04-16;31,3051
2013-04-15;30,9308
2013-04-14;30,9308
2013-04-13;30,9308
2013-04-12;30,8814
2013-04-11;31,0036
2013-04-10;31,2086
2013-04-09;31,6144
2013-04-08;31,6207
2013-04-07;31,6207
2013-04-06;31,6207
2013-04-05;31,7203
2013-04-04;31,3918
2013-04-03;31,1178
2013-04-02;31,1093
2013-04-01;31,0834
2013-03-31;31,0834
2013-03-30;31,0834
2013-03-29;30,9962
2013-03-28;30,8630
2013-03-27;30,8734
2013-03-26;30,7585
2013-03-25;30,9325
2013-03-24;30,9325
2013-03-23;30,9325
2013-03-22;30,8923
2013-03-21;30,9446
2013-03-20;30,8285
2013-03-19;30,8908
2013-03-18;30,7196
2013-03-17;30,7196
2013-03-16;30,7196
2013-03-15;30,7769
2013-03-14;30,7209
2013-03-13;30,7499
2013-03-12;30,7576
2013-03-11;30,7628
2013-03-10;30,7628
2013-03-09;30,7628
2013-03-08;30,7628
2013-03-07;30,6214
2013-03-06;30,6963
2013-03-05;30,7870
2013-03-04;30,6381
2013-03-03;30,6381
2013-03-02;30,6381
2013-03-01;30,5124
2013-02-28;30,6202
2013-02-27;30,5889
2013-02-26;30,3368
2013-02-25;30,3596
2013-02-24;30,3596
2013-02-23;30,3596
2013-02-22;30,2337
2013-02-21;30,0502
2013-02-20;30,1277
2013-02-19;30,1258
2013-02-18;30,1139
2013-02-17;30,1139
2013-02-16;30,1139
2013-02-15;30,0773
2013-02-14;30,0692
2013-02-13;30,1713
2013-02-12;30,1590
2013-02-11;30,1575
2013-02-10;30,1575
2013-02-09;30,1575
2013-02-08;30,0496
2013-02-07;29,9598
2013-02-06;30,1231
2013-02-05;29,9251
2013-02-04;29,9966
2013-02-03;29,9966
2013-02-02;29,9966
2013-02-01;30,0161
2013-01-31;30,0277
2013-01-30;30,1513
2013-01-29;30,0782
2013-01-28;30,0451
2013-01-27;30,0451
2013-01-26;30,0451
2013-01-25;30,1648
2013-01-24;30,2292
2013-01-23;30,1950
2013-01-22;30,2970
2013-01-21;30,2065
2013-01-20;30,2065
2013-01-19;30,2065
2013-01-18;30,3431
2013-01-17;30,3399
2013-01-16;30,2556
2013-01-15;30,2607
2013-01-14;30,2537
2013-01-13;30,2537
2013-01-12;30,2537
2013-01-11;30,3650
2013-01-10;30,4215
2013-01-09;30,3727
2013-01-08;30,3727
2013-01-07;30,3727
2013-01-06;30,3727
2013-01-05;30,3727
2013-01-04;30,3727
2013-01-03;30,3727
2013-01-02;30,3727
2013-01-01;30,3727
2012-12-31;30,3727
2012-12-30;30,3727
2012-12-29;30,3727
2012-12-28;30,4808
2012-12-27;30,6150
2012-12-26;30,5926
2012-12-25;30,8046
2012-12-24;30,7194
2012-12-23;30,7194
2012-12-22;30,7194
2012-12-21;30,7592
2012-12-20;30,7606
2012-12-19;30,9859
2012-12-18;30,7696
2012-12-17;30,6892
2012-12-16;30,6892
2012-12-15;30,6892
2012-12-14;30,6034
2012-12-13;30,7321
2012-12-12;30,7506
2012-12-11;30,8686
2012-12-10;30,9670
2012-12-09;30,9670
2012-12-08;30,9670
2012-12-07;30,9107
2012-12-06;30,8235
2012-12-05;30,9940
2012-12-04;30,8365
2012-12-03;30,8110
2012-12-02;30,8110
2012-12-01;30,8110
2012-11-30;31,0565
2012-11-29;31,1408
2012-11-28;30,9410
2012-11-27;31,0201
2012-11-26;31,1325
2012-11-25;31,1325
2012-11-24;31,1325
2012-11-23;31,1525
2012-11-22;31,4218
2012-11-21;31,4263
2012-11-20;31,6677
2012-11-19;31,7184
2012-11-18;31,7184
2012-11-17;31,7184
2012-11-16;31,6919
2012-11-15;31,7267
2012-11-14;31,7164
2012-11-13;31,6053
2012-11-12;31,4962
2012-11-11;31,4962
2012-11-10;31,4962
2012-11-09;31,5146
2012-11-08;31,3033
2012-11-07;31,5195
2012-11-06;31,3817
2012-11-05;31,3817
2012-11-04;31,3817
2012-11-03;31,3817
2012-11-02;31,3666
2012-11-01;31,3743
2012-10-31;31,5252
2012-10-30;31,4373
2012-10-29;31,4780
2012-10-28;31,4780
2012-10-27;31,4780
2012-10-26;31,2499
2012-10-25;31,3039
2012-10-24;31,1171
2012-10-23;30,9084
2012-10-22;30,7823
2012-10-21;30,7823
2012-10-20;30,7823
2012-10-19;30,7195
2012-10-18;30,7964
2012-10-17;30,9493
2012-10-16;31,0791
2012-10-15;30,9738
2012-10-14;30,9738
2012-10-13;30,9738
2012-10-12;31,1667
2012-10-11;31,2017
2012-10-10;31,0994
2012-10-09;31,0777
2012-10-08;30,9744
2012-10-07;30,9744
2012-10-06;30,9744
2012-10-05;31,1210
2012-10-04;31,1944
2012-10-03;31,1350
2012-10-02;31,2538
2012-10-01;30,9169
2012-09-30;30,9169
2012-09-29;30,9169
2012-09-28;31,1951
2012-09-27;31,2221
2012-09-26;31,1608
2012-09-25;31,2513
2012-09-24;31,1667
2012-09-23;31,1667
2012-09-22;31,1667
2012-09-21;31,5758
2012-09-20;30,8634
2012-09-19;30,8795
2012-09-18;30,5867
2012-09-17;30,8181
2012-09-16;30,8181
2012-09-15;30,8181
2012-09-14;31,3992
2012-09-13;31,4780
2012-09-12;31,7768
2012-09-11;31,7221
2012-09-10;32,0142
2012-09-09;32,0142
2012-09-08;32,0142
2012-09-07;32,1998
2012-09-06;32,4608
2012-09-05;32,1995
2012-09-04;32,4171
2012-09-03;32,5669
2012-09-02;32,5669
2012-09-01;32,5669
2012-08-31;32,2934
2012-08-30;32,0942
2012-08-29;32,0183
2012-08-28;31,8703
2012-08-27;31,8099
2012-08-26;31,8099
2012-08-25;31,8099
2012-08-24;31,6830
2012-08-23;31,8056
2012-08-22;31,9606
2012-08-21;32,0165
2012-08-20;31,8469
2012-08-19;31,8469
2012-08-18;31,8469
2012-08-17;31,9011
2012-08-16;31,8532
2012-08-15;31,7739
2012-08-14;31,8707
2012-08-13;31,8974
2012-08-12;31,8974
2012-08-11;31,8974
2012-08-10;31,4807
2012-08-09;31,6907
2012-08-08;31,6644
2012-08-07;31,9451
2012-08-06;32,5361
2012-08-05;32,5361
2012-08-04;32,5361
2012-08-03;32,4563
2012-08-02;32,3322
2012-08-01;32,2058
2012-07-31;32,1881
2012-07-30;32,2131
2012-07-29;32,2131
2012-07-28;32,2131
2012-07-27;32,6224
2012-07-26;32,9657
2012-07-25;32,6324
2012-07-24;32,3760
2012-07-23;31,9509
2012-07-22;31,9509
2012-07-21;31,9509
2012-07-20;32,0764
2012-07-19;32,4041
2012-07-18;32,4955
2012-07-17;32,6208
2012-07-16;32,6590
2012-07-15;32,6590
2012-07-14;32,6590
2012-07-13;32,7177
2012-07-12;32,8282
2012-07-11;32,9754
2012-07-10;32,9907
2012-07-09;32,6240
2012-07-08;32,6240
2012-07-07;32,6240
2012-07-06;32,4727
2012-07-05;32,2065
2012-07-04;32,4789
2012-07-03;32,5287
2012-07-02;32,8169
2012-07-01;32,8169
2012-06-30;32,8169
2012-06-29;32,9412
2012-06-28;32,8384
2012-06-27;33,1732
2012-06-26;33,1693
2012-06-25;33,5191
2012-06-24;33,5191
2012-06-23;33,5191
2012-06-22;32,9054
2012-06-21;32,5166
2012-06-20;32,5315
2012-06-19;32,1315
2012-06-18;32,3945
2012-06-17;32,3945
2012-06-16;32,3945
2012-06-15;32,5766
2012-06-14;32,7331
2012-06-13;32,5862
2012-06-12;32,5862
2012-06-11;32,5862
2012-06-10;32,5862
2012-06-09;32,7358
2012-06-08;32,1922
2012-06-07;32,7889
2012-06-06;33,2001
2012-06-05;34,0395
2012-06-04;33,7384
2012-06-03;33,7384
2012-06-02;33,7384
2012-06-01;32,9173
2012-05-31;32,4509
2012-05-30;32,0860
2012-05-29;31,8270
2012-05-28;31,7572
2012-05-27;31,7572
2012-05-26;31,7572
2012-05-25;31,6247
2012-05-24;31,3803
2012-05-23;31,0644
2012-05-22;31,1582
2012-05-21;31,3921
2012-05-20;31,3921
2012-05-19;31,3921
2012-05-18;30,9417
2012-05-17;30,9758
2012-05-16;30,3299
2012-05-15;30,2652
2012-05-14;30,1793
2012-05-13;30,1793
2012-05-12;30,2306
2012-05-11;30,1891
2012-05-10;29,8075
2012-05-09;29,8075
2012-05-08;29,8075
2012-05-07;29,8075
2012-05-06;29,8075
2012-05-05;29,5937
2012-05-04;29,4630
2012-05-03;29,3708
2012-05-02;29,3627
2012-05-01;29,3627
2012-04-30;29,3627
2012-04-29;29,3627
2012-04-28;29,4234
2012-04-27;29,2770
2012-04-26;29,2962
2012-04-25;29,4549
2012-04-24;29,4880
2012-04-23;29,5214
2012-04-22;29,5214
2012-04-21;29,5214
2012-04-20;29,5122
2012-04-19;29,4978
2012-04-18;29,6368
2012-04-17;29,7614
2012-04-16;29,4711
2012-04-15;29,4711
2012-04-14;29,4711
2012-04-13;29,5690
2012-04-12;29,8033
2012-04-11;29,6359
2012-04-10;29,6358
2012-04-09;29,4606
2012-04-08;29,4606
2012-04-07;29,4606
2012-04-06;29,4303
2012-04-05;29,4285
2012-04-04;29,2944
2012-04-03;29,3479
2012-04-02;29,3282
2012-04-01;29,3282
2012-03-31;29,3282
2012-03-30;29,2853
2012-03-29;29,0845
2012-03-28;28,9468
2012-03-27;29,2311
2012-03-26;29,4038
2012-03-25;29,4038
2012-03-24;29,4038
2012-03-23;29,2447
2012-03-22;29,2079
2012-03-21;29,1652
2012-03-20;29,2224
2012-03-19;29,3578
2012-03-18;29,3578
2012-03-17;29,3578
2012-03-16;29,5822
2012-03-15;29,5125
2012-03-14;29,5091
2012-03-13;29,6666
2012-03-12;29,5406
2012-03-11;29,6621
2012-03-10;29,6621
2012-03-09;29,6621
2012-03-08;29,6621
2012-03-07;29,4508
2012-03-06;29,2892
2012-03-05;29,2960
2012-03-04;29,2960
2012-03-03;29,2960
2012-03-02;29,2889
2012-03-01;29,0253
2012-02-29;28,9503
2012-02-28;29,1264
2012-02-27;29,4490
2012-02-26;29,4490
2012-02-25;29,4490
2012-02-24;29,7692
2012-02-23;29,7692
2012-02-22;29,7796
2012-02-21;29,7805
2012-02-20;29,9982
2012-02-19;29,9982
2012-02-18;29,9982
2012-02-17;30,2098
2012-02-16;29,9440
2012-02-15;30,0868
2012-02-14;29,8873
2012-02-13;29,8923
2012-02-12;29,8923
2012-02-11;29,8923
2012-02-10;29,6795
2012-02-09;29,6930
2012-02-08;30,0871
2012-02-07;30,2324
2012-02-06;30,2385
2012-02-05;30,2385
2012-02-04;30,2385
2012-02-03;30,1855
2012-02-02;30,4067
2012-02-01;30,3131
2012-01-31;30,3647
2012-01-30;30,3626
2012-01-29;30,3626
2012-01-28;30,3626
2012-01-27;30,3600
2012-01-26;30,6670
2012-01-25;30,8752
2012-01-24;31,3325
2012-01-23;31,2879
2012-01-22;31,2879
2012-01-21;31,2879
2012-01-20;31,4777
2012-01-19;31,5428
2012-01-18;31,5445
2012-01-17;31,9344
2012-01-16;31,5830
2012-01-15;31,5830
2012-01-14;31,5830
2012-01-13;31,6807
2012-01-12;31,6886
2012-01-11;31,8729
2012-01-10;32,1961
2012-01-09;32,1961
2012-01-08;32,1961
2012-01-07;32,1961
2012-01-06;32,1961
2012-01-05;32,1961
2012-01-04;32,1961
2012-01-03;32,1961
2012-01-02;32,1961
2012-01-01;32,1961
2011-12-31;32,1961
2011-12-30;32,0197
2011-12-29;31,5633
2011-12-28;31,0847
2011-12-27;31,2266
2011-12-26;31,2575
2011-12-25;31,2575
2011-12-24;31,2575
2011-12-23;31,5634
2011-12-22;31,7645
2011-12-21;32,0519
2011-12-20;32,0323
2011-12-19;31,7701
2011-12-18;31,7701
2011-12-17;31,7701
2011-12-16;31,8957
2011-12-15;31,7655
2011-12-14;31,6704
2011-12-13;31,4134
2011-12-12;31,5691
2011-12-11;31,5691
2011-12-10;31,5691
2011-12-09;31,2308
2011-12-08;31,1527
2011-12-07;31,1026
2011-12-06;30,9068
2011-12-05;30,8099
2011-12-04;30,8099
2011-12-03;30,8099
2011-12-02;30,8486
2011-12-01;31,4001
2011-11-30;31,3216
2011-11-29;31,4117
2011-11-28;31,5788
2011-11-27;31,5788
2011-11-26;31,5788
2011-11-25;31,4365
2011-11-24;31,2133
2011-11-23;31,0612
2011-11-22;30,9693
2011-11-21;30,9190
2011-11-20;30,9190
2011-11-19;30,9190
2011-11-18;30,7337
2011-11-17;30,8417
2011-11-16;30,6600
2011-11-15;30,2921
2011-11-14;30,5282
2011-11-13;30,5282
2011-11-12;30,5282
2011-11-11;30,8454
2011-11-10;30,1033
2011-11-09;30,5014
2011-11-08;30,5694
2011-11-07;30,8438
2011-11-06;30,8438
2011-11-05;30,8438
2011-11-04;30,8438
2011-11-03;30,6830
2011-11-02;30,6448
2011-11-01;30,1245
2011-10-31;29,8977
2011-10-30;29,8977
2011-10-29;29,8977
2011-10-28;30,2421
2011-10-27;30,5732
2011-10-26;30,4971
2011-10-25;30,8255
2011-10-24;31,3361
2011-10-23;31,3361
2011-10-22;31,3361
2011-10-21;31,3788
2011-10-20;30,9257
2011-10-19;30,9694
2011-10-18;30,7370
2011-10-17;30,9905
2011-10-16;30,9905
2011-10-15;30,9905
2011-10-14;31,2014
2011-10-13;31,4151
2011-10-12;31,4270
2011-10-11;32,0096
2011-10-10;32,2005
2011-10-09;32,2005
2011-10-08;32,2005
2011-10-07;32,5085
2011-10-06;32,6374
2011-10-05;32,6799
2011-10-04;32,5890
2011-10-03;32,1100
2011-10-02;32,1100
2011-10-01;32,1100
2011-09-30;31,8751
2011-09-29;31,8180
2011-09-28;32,2201
2011-09-27;32,4619
2011-09-26;32,1083
2011-09-25;32,1083
2011-09-24;32,1083
2011-09-23;31,9106
2011-09-22;31,4122
2011-09-21;31,4960
2011-09-20;30,8680
2011-09-19;30,5328
2011-09-18;30,5328
2011-09-17;30,5328
2011-09-16;30,5042
2011-09-15;30,3643
2011-09-14;30,1872
2011-09-13;30,3034
2011-09-12;29,6904
2011-09-11;29,6904
2011-09-10;29,6904
2011-09-09;29,5015
2011-09-08;29,4905
2011-09-07;29,6107
2011-09-06;29,3436
2011-09-05;29,0604
2011-09-04;29,0604
2011-09-03;29,0604
2011-09-02;28,8911
2011-09-01;28,9278
2011-08-31;28,8569
2011-08-30;28,7108
2011-08-29;28,8717
2011-08-28;28,8717
2011-08-27;28,8717
2011-08-26;28,8825
2011-08-25;28,9037
2011-08-24;28,9547
2011-08-23;29,2555
2011-08-22;29,2709
2011-08-21;29,2709
2011-08-20;29,2709
2011-08-19;28,9115
2011-08-18;28,7207
2011-08-17;28,7032
2011-08-16;28,8576
2011-08-15;29,4452
2011-08-14;29,4452
2011-08-13;29,4452
2011-08-12;29,4170
2011-08-11;29,3065
2011-08-10;29,4166
2011-08-09;28,5210
2011-08-08;28,3382
2011-08-07;28,3382
2011-08-06;28,3382
2011-08-05;27,8432
2011-08-04;27,8996
2011-08-03;27,8154
2011-08-02;27,5204
2011-08-01;27,6796
2011-07-31;27,6796
2011-07-30;27,6796
2011-07-29;27,5907
2011-07-28;27,4439
2011-07-27;27,5460
2011-07-26;27,7413
2011-07-25;27,7169
2011-07-24;27,7169
2011-07-23;27,7169
2011-07-22;27,9080
2011-07-21;28,0466
2011-07-20;28,1505
2011-07-19;28,1775
2011-07-18;28,1277
2011-07-17;28,1277
2011-07-16;28,1277
2011-07-15;28,0610
2011-07-14;28,2557
2011-07-13;28,3842
2011-07-12;28,0839
2011-07-11;27,8880
2011-07-10;27,8880
2011-07-09;27,8880
2011-07-08;27,9853
2011-07-07;27,8907
2011-07-06;27,8622
2011-07-05;27,8037
2011-07-04;27,8536
2011-07-03;27,8536
2011-07-02;27,8536
2011-07-01;27,8726
2011-06-30;28,0758
2011-06-29;28,2352
